,danceability,instrumentalness,energy,acousticness,explicit,speechiness,valence,popularity_artist,pop_three
11532,0.7073144485838184,1.2868334126030821e-07,0.7090367147537604,0.08796353886602362,0,0.05665874360601644,0.45338866915029113,73,3
11533,0.6138447196787524,0.0021909404440321892,0.4739589893935122,0.5956574708474236,1,0.08296996920091267,0.3437998880033188,70,3
11534,0.8670047012665099,0.0,0.32937553430571576,0.4205501946138539,1,0.07761743290295164,0.41190483440174763,76,3
11535,0.5963110670661598,7.838695419532156e-06,0.5653617422071011,0.033954172331522516,1,0.3756924929155465,0.3035512511807422,75,3
11536,0.6523978755108262,0.0,0.6992892295174473,0.08830430280103123,1,0.1457055264164542,0.4410455828865253,77,3
11537,0.8127145401779045,0.0,0.7641426185832145,0.00858591052698842,1,0.217333518879722,0.31973779041188527,69,3
11538,0.4739324592236578,0.001876873708266268,0.4373576729072369,0.7346122182905999,0,0.03836216394824385,0.27093414918643066,78,3
11539,0.7123492879246885,0.0,0.5997056706270777,0.07755425426907898,1,0.1742251812657547,0.48309397982912017,70,3
11540,0.7545001574184548,0.0,0.6054998425815453,0.09546378445037848,1,0.17530081196238848,0.45234535271038895,62,3
11541,0.9445700888749221,0.0002743763933195812,0.7233916466014167,0.003999749923318792,1,0.16493322533896296,0.4822928593337489,72,3
11542,0.7457947739602322,0.0,0.5654314607192603,0.08908032399038063,1,0.07749477396023224,0.44592108700021504,50,3
11543,0.6204163171070977,0.0,0.6903305368567815,0.0102511834631092,1,0.09320855445060959,0.3003347315716092,74,3
11544,0.7005756813534699,1.1479177087612579e-05,0.46640742593353346,0.5657332323383544,1,0.0787208729329278,0.09664576038671195,74,3
11545,0.7624867997464391,0.0,0.6268547842839883,0.08875495171094046,1,0.048243729556387505,0.3984587456527407,50,3
11546,0.7129813059149704,0.0,0.5413134597969669,0.5207653890935138,1,0.3276957536964601,0.3383882361370856,67,3
11547,0.5227415155605745,0.000982626370735517,0.6411260123931702,0.3835381934532735,0,0.03175998154384833,0.2608040603533678,64,3
11548,0.8487067757139821,0.0,0.6877299844129481,0.06710814569612264,1,0.28522406542838924,0.6015225078400623,70,3
11549,0.701747842501088,0.0,0.48212491376384536,0.11391400585767834,0,0.04232980670340994,0.26373619264498194,78,3
11550,0.5455957654893241,2.080022368938733e-06,0.6069881210011686,0.4258657675703411,0,0.026680846902135187,0.5229096498987997,61,3
11551,0.5146801497838397,2.278228922173396e-05,0.7636832252419149,0.4570745470455127,0,0.03036428428041875,0.6509627599341394,64,3
11552,0.8506753301123322,0.0,0.6838614313859709,0.014198693505657077,1,0.22910382179812563,0.5981298121351224,72,3
11553,0.5686992355156902,0.0,0.7921060766384239,0.09138468832086805,0,0.08183039448795318,0.44356140841056485,70,3
11554,0.7456188787174495,0.00030131162945292605,0.7929710051908659,0.04781731637557948,0,0.05209532057558809,0.7364221165648428,83,3
11555,0.6282078570764066,0.0,0.711189312758554,0.13237045173134548,1,0.26706459851270997,0.5361277027655613,78,3
11556,0.7960033930597765,0.0,0.5925691261380087,0.17483811189251872,1,0.07789197075252065,0.4128600511940942,75,3
11557,0.6276825118931554,0.0005450788547652172,0.4635873132083168,0.16837064148623052,1,0.034271427661957815,0.046944451518105904,69,3
11558,0.49231479444130133,0.0011770420146552207,0.5499433009204506,0.8239307813030289,0,0.09322618295624051,0.37120067467990037,61,3
11559,0.5417570991029815,5.304292454001027e-06,0.9001072916475326,0.05011529938605216,0,0.048459321165652845,0.90792649244988,60,3
11560,0.8340000000000001,0.0,0.6629999999999999,0.235,1,0.133,0.774,67,3
11561,0.7134936776212817,0.0,0.5042442911943198,0.07856715441429145,1,0.362590300393146,0.3844682014580706,71,3
11562,0.7438796860844878,0.0,0.6565976961108485,0.10378961230794206,1,0.08472724577384275,0.5072463875539033,67,3
11563,0.5810985511435179,0.0006638929092943648,0.9525154646068923,0.0002093692912315386,1,0.1054061858427569,0.6327363780098461,69,3
11564,0.7203895263552645,0.0,0.6809417317657053,0.3208112996462219,1,0.07589662474357112,0.8152573242325959,71,3
11565,0.8865512747836374,0.0,0.363012464398235,0.5237397547205407,1,0.2367949008654502,0.5773456087728086,75,3
11566,0.7505883613098673,4.0736487535657807e-07,0.858906205515958,0.032771668569341605,1,0.05354196439923434,0.5832161853620279,54,3
11567,0.7750704391477006,2.9452359718623122e-05,0.5702069734325714,0.3457303356781407,1,0.08818862406090433,0.5500663300778322,54,3
11568,0.5171975144107601,2.1904281559173887e-05,0.762743554215874,0.45834346254851327,0,0.030223066264762233,0.6526445678420919,64,3
11569,0.7330681716116672,0.0005045715597352934,0.7798144466730536,0.16536000119842537,0,0.06153977425824995,0.7165832959094458,44,3
11570,0.8193816774991756,0.0,0.5631325212009234,0.15361511234906006,1,0.058029648529858174,0.3866246110801715,50,3
11571,0.684117931835657,0.0,0.5531137822303708,0.3310034580044051,0,0.14534450177299585,0.4688848345678672,59,3
11572,0.8376100993215856,0.00043762213670831446,0.5886140076962517,0.0493603379530734,1,0.04915941535601907,0.13277589298216266,69,3
11573,0.7551395621505779,0.0,0.5324866482052241,0.2575546099587146,1,0.2004718591358682,0.18070508804008234,58,3
11574,0.7676842991231148,0.0,0.5638770393158057,0.254002250951887,1,0.25317248162570805,0.20422650447099572,58,3
11575,0.7007302052586739,0.0,0.47811537855116854,0.1436922713070112,1,0.5856733831659889,0.5237114747872696,72,3
11576,0.6266293407105188,0.0,0.37473193615664196,0.7812830781016405,0,0.06332389699951702,0.10048367124956456,77,3
11577,0.809450591750176,0.0,0.5684205523001643,0.10998555182148846,0,0.24533043395012905,0.6311780621626671,70,3
11578,0.7844943914832608,0.0,0.5362586674699822,0.03893834790377256,1,0.285361148940528,0.6236427598672137,69,3
11579,0.5981506834499359,0.0,0.8200980552863995,0.17092746754613214,0,0.029994592730214174,0.9538183131394837,64,3
11580,0.7185723252530863,0.00018159406562910025,0.6183409985767783,0.1803529814521459,0,0.04826495292564957,0.5374314408098761,71,3
11581,0.6607842506421575,0.0,0.7073963702266022,0.08537044780238992,0,0.15982889331012623,0.6267704919230497,68,3
11582,0.576449379969316,0.0,0.6894833774476272,0.008914781663248607,1,0.05143293576691121,0.7584808415743812,56,3
11583,0.811846507659254,3.2876685583365456e-06,0.5527424442852975,0.011976822005243686,1,0.23836121517527586,0.38671282729656226,71,3
11584,0.42981162310297694,0.041460100049830785,0.5372585171735225,0.8251523046390048,0,0.12401963945307808,0.4655050102610388,61,3
11585,0.6637449606363891,0.0,0.6736137401362802,0.15498807086362645,0,0.0322857808409131,0.6545045931818418,70,3
11586,0.7550371204244793,0.0,0.6172175812350206,0.17646495737992857,1,0.09324527706083441,0.5629592168182247,74,3
11587,0.7937830957452692,1.944487446977187e-06,0.6903896808491025,0.02927861488879209,1,0.3075440141762902,0.7429117446792819,71,3
11588,0.6091292817321186,1.442285080021883e-06,0.7697411049887015,0.1376247845845009,0,0.031053215465949906,0.36424486192145766,64,3
11589,0.7910229012258835,0.0,0.5169938930064311,0.21966259533762073,0,0.06565435123291787,0.46589007748191136,84,3
11590,0.6554847680507582,0.00048291996660052613,0.6431137175097782,0.4695712418738732,0,0.13422031958762964,0.3536507093865085,59,3
11591,0.6466536308388805,1.9306507918241303e-06,0.8861606086151664,0.08973975208287141,0,0.07623712212223525,0.7121801623568457,75,3
11592,0.5550653012157943,0.00010409503720258282,0.7884865666409592,0.1682560844224068,0,0.045433680934437594,0.6426325303948607,64,3
11593,0.6647561155739592,0.0,0.7078588395185723,0.20284067005565082,0,0.3034504608732866,0.3518287934256451,59,3
11594,0.7877630235328301,0.001585335361466092,0.697592441167925,0.11748900277939478,1,0.24187912843792425,0.33834593138679186,71,3
11595,0.4932819311754988,0.0,0.8000791149769455,0.01864404962213238,0,0.11464968154380367,0.7118756285945238,58,3
11596,0.8748382848961949,0.00020621808446392027,0.4513828489619479,0.08608183659352404,1,0.26111883750867515,0.30722113385814276,66,3
11597,0.8315874881276392,6.308978526713155e-07,0.7919118362430985,0.04779102147328684,1,0.2742938791896721,0.4220134778268112,58,3
11598,0.53206731684473,0.0038555227600992606,0.3716668080097239,0.7398387787959855,0,0.18866018864870696,0.2630527509999375,70,3
11599,0.640760031135972,0.0,0.8029396029590633,0.16469335149598371,0,0.05795891708615114,0.48501337484796275,52,3
11600,0.5928194527756223,0.027140217767805612,0.7256258053505698,0.2374237179021241,1,0.08654139463995077,0.5170293145078493,60,3
11601,0.8351632197220422,7.632017894415921e-07,0.719240245889116,0.07097360743011351,0,0.0800217104057386,0.4162137504454303,52,3
11602,0.7274888334014868,4.873093886313027e-06,0.5810278766584902,0.7526671802753555,1,0.22209271558069962,0.5490369622637193,77,3
11603,0.541156097682505,5.037658410194764e-05,0.7129195140788279,0.17123902483585177,0,0.05920292615680548,0.6511999983390979,69,3
11604,0.8369548383301162,1.2170493308397729e-05,0.4531210628120976,0.7734631864752265,1,0.3883265644192416,0.4825834912564352,74,3
11605,0.574642403461239,0.03190505065706814,0.4635616480934823,0.5532070042456902,0,0.06068159655897566,0.15524044636286283,71,3
11606,0.5706023745352717,0.00017145118544834723,0.7434638490883986,0.4620442751814275,0,0.12476798088156521,0.4366020908125653,42,3
11607,0.8229145817192258,0.012236141843611801,0.7764400346879552,0.012357875027039104,1,0.17698545544644037,0.36459817573652736,75,3
11608,0.4136809497022879,0.0,0.5738950855188425,0.5134796404046532,0,0.02906852252085945,0.2273426204412804,52,3
11609,0.5437479410899074,2.6972487056025735e-06,0.499546127638534,0.47843360785467903,0,0.21785174719046901,0.581020264506787,66,3
11610,0.5963624516622683,0.0,0.7536255890378573,0.3431807546008483,0,0.03168063436387056,0.5354617659489476,61,3
11611,0.5701022545105032,0.0,0.7856934392749576,0.034798061648001165,0,0.03871651335616281,0.5329811971266026,54,3
11612,0.5847573271284201,0.0,0.8084114494682705,0.15659984042586425,0,0.030168126329684335,0.6128153723404511,70,3
11613,0.9350393724959895,6.117880146044759e-08,0.45453304302262565,0.01936083950975824,1,0.3745275300481272,0.35720594844056,72,3
11614,0.5136778715928323,0.0001771706239422358,0.6885392701219566,0.08773895800617444,0,0.04641092876903975,0.3384761829218509,67,3
11615,0.8228251601104556,0.0004103591575670791,0.6063758674062558,0.2440059047088471,1,0.059342567386881144,0.4813091139424486,54,3
11616,0.7633860793651441,0.0,0.636771525891165,0.08102149424920882,1,0.05824971522239453,0.5177990265417993,67,3
11617,0.7588851113305417,0.0,0.5517421378439215,0.1165382027840652,1,0.15450028031726268,0.37924241816118415,67,3
11618,0.8663343086051511,7.929402651625072e-07,0.602837965874468,0.18912960465617737,1,0.2937496342730683,0.7504587600147538,68,3
11619,0.7572089430929784,0.0,0.61731608748451,0.19043772933116193,1,0.23704303907339797,0.2606909345970686,74,3
11620,0.8106344268490164,0.0,0.552488197588623,0.315757051286656,0,0.05536816364945242,0.8610236048227539,59,3
11621,0.719301370549776,6.991796754802267e-05,0.6062164365705824,0.0988657964159751,1,0.1612027310728229,0.4609260203922852,70,3
11622,0.6608999200485124,0.0,0.6829391509520983,0.15609447553668962,0,0.031837950378006574,0.6518702963412152,70,3
11623,0.8253305262497441,0.0015173115862784047,0.6900300150715601,0.008159972638777893,1,0.1420352840995701,0.5885898649833894,70,3
11624,0.8097049127362876,0.0,0.5511868778308027,0.31259670330337797,0,0.055795740141307684,0.8636262443383946,59,3
11625,0.7541038914091669,6.900036149414652e-07,0.5439478735483433,0.1940844262171606,1,0.19831846115456778,0.47705140346336367,59,3
11626,0.539309395839801,0.0,0.5974147465817214,0.41367895548476785,0,0.04301705068365571,0.3430352023578135,70,3
11627,0.7393719750167909,0.02038308899434983,0.7063096086664507,0.006542311373025596,1,0.15758548008059614,0.34550551536777896,75,3
11628,0.85,3.8900000000000004e-05,0.536,0.267,1,0.0599,0.505,54,3
11629,0.6531837650080621,0.00854198660387879,0.8748853223565046,0.00041560363104684993,1,0.07441484063621705,0.5218920681002396,69,3
11630,0.7761662217466647,0.0,0.6275599356376623,0.15664429989977421,0,0.1431689936396163,0.8129152892512692,92,3
11631,0.44907537413028353,0.005819156495577283,0.34242972576473524,0.7245685521927909,0,0.23321719426294757,0.2025714664185159,70,3
11632,0.789955016321316,2.9762595794572858e-06,0.5083886546093345,0.22267104249344563,0,0.07564770360229435,0.8656369586830093,55,3
11633,0.8304065688518667,0.0,0.5505904301893885,0.35915341784518445,1,0.23940896961886263,0.13662087368172568,72,3
11634,0.4981885166466317,6.40421046359707e-07,0.41577511890451213,0.3055080407306692,0,0.03535215319082195,0.17843483174619945,65,3
11635,0.3668016426029257,0.0002224795756494394,0.43928668013614564,0.07894915718104611,0,0.029814599451377786,0.11021766454781426,71,3
11636,0.8758045484262699,0.0,0.4819073421592343,0.6994696559495012,1,0.4404886289343251,0.7764397660408925,69,3
11637,0.8609172233521114,0.007669708322828962,0.432661072302972,0.2990552387595513,1,0.08921376894416866,0.33061495851190764,78,3
11638,0.708630753044927,3.514308303607318e-06,0.6624316162401924,0.41455988490729795,0,0.04393238753749731,0.6740928345982911,82,3
11639,0.7918260924078081,0.0,0.5624866779511577,0.11419129835141112,1,0.13638558710936324,0.6821472634945074,69,3
11640,0.685640342566652,6.782624564463255e-06,0.6318737401807083,0.13298067095864496,0,0.08561077588452484,0.36662101352529697,69,3
11641,0.776121224774369,0.0,0.7624181807336256,0.020666670643373127,0,0.06771574430801876,0.842854589921354,70,3
11642,0.46810618391072445,5.773162723590863e-06,0.43264419666729353,0.3681932096214593,0,0.04483109483618554,0.13032209833364677,82,3
11643,0.8796035309165109,0.0,0.6549076086175829,0.21231265198435556,1,0.2926609842122101,0.7313743586872974,70,3
11644,0.7735404838741861,3.3593082334407492e-06,0.48167534276084306,0.5059465456648642,0,0.14998654905558623,0.3286617170951696,42,3
11645,0.7912181255310918,0.0,0.6416690859839705,0.054497508088548974,0,0.031177853572326063,0.6558107127896825,69,3
11646,0.78340599473617,1.662586162499364e-06,0.5608728561149563,0.25751706966082644,1,0.1717350538693365,0.595202997368085,59,3
11647,0.7460269071702813,6.139012074988703e-07,0.652856503396631,0.04762511086748983,1,0.31462332453045583,0.3743901373594827,63,3
11648,0.691172063293199,0.0,0.6763676350670268,0.29100000000000004,1,0.09793544393458384,0.5863544393458383,74,3
11649,0.8447665023556928,3.362936669612277e-06,0.6165882983342397,0.29149528504123057,1,0.2559021110129241,0.7638269931432082,80,3
11650,0.5882720807528677,0.0,0.5724541844731261,0.2407304002788399,0,0.05663293087393766,0.43957194848842074,60,3
11651,0.7481460552489273,0.0,0.6615604545593575,0.036764003203157626,0,0.04101036851339532,0.5645573539462537,64,3
11652,0.4859621259705571,0.001215859009586803,0.5500234575109613,0.8239277947338772,0,0.09982001211992188,0.3754205251377791,61,3
11653,0.6130216306455751,0.03307758853896223,0.324529389123955,0.7528022673454167,0,0.03325429323332372,0.11931348144653356,71,3
11654,0.782300033096747,0.0,0.5266000149168437,0.13020002517217383,1,0.08294998485008057,0.4371999645724961,50,3
11655,0.7122318355017191,0.0003155748051272219,0.72772363643744,0.4677214169070055,1,0.06366250680424676,0.4885824424362847,42,3
11656,0.7296269209302308,0.0,0.43750768372092336,0.7473730790697691,0,0.061142501395349956,0.6176115534883841,79,3
11657,0.5204713180782605,0.032151762473072276,0.5082192112904538,0.0074957185662207215,0,0.030978194813183365,0.3792688054926533,67,3
11658,0.6742220487443091,6.768557150332696e-06,0.7117493233345007,0.2452208452738342,0,0.04092474286711026,0.7554392254970232,73,3
11659,0.48975484783033735,0.06445708397524783,0.8545675830576781,0.012318726477265925,0,0.06295227203250005,0.2074121563533707,56,3
11660,0.5541962893480001,1.53758015776127e-05,0.7557294976120034,0.17707717327601552,0,0.02554775484840059,0.581845653447969,64,3
11661,0.7319590061865352,0.0,0.841873952223962,0.026928010765377108,0,0.0638157943012003,0.30020118636248505,68,3
11662,0.7489289789258736,0.0,0.5415050087286125,0.5087353219309713,0,0.07438066573485844,0.563283006172757,79,3
11663,0.7772071190872585,6.7347739668565e-06,0.5888002780230008,0.18495321454034264,0,0.11472750831945956,0.7251121580529394,55,3
11664,0.8398440155529562,0.0,0.7452895292360031,0.1858408114252906,1,0.08029700912203126,0.592084400478853,67,3
11665,0.5962448765428551,0.0022353304884221445,0.6759675456242171,0.4361560466968829,1,0.07754037211559425,0.38610820450807,64,3
11666,0.6380725653874886,0.0,0.7577621467854541,0.16497178012708774,0,0.02824475566284543,0.6307338568402673,70,3
11667,0.8094506676279772,0.0,0.6510661689700412,0.4973260742696879,1,0.13801341345193255,0.4605225054681578,68,3
11668,0.7964882678277835,0.0,0.7598754444004627,0.18335589078010195,1,0.271498222398149,0.4913800661652753,58,3
11669,0.6322987734036106,0.000534237830853428,0.8192413560124251,0.11107217499724308,0,0.09790738120611533,0.4878125362197632,79,3
11670,0.9251622100864845,0.0,0.5417199605681452,0.025229257639921877,1,0.3132453120939338,0.491171308307556,69,3
11671,0.5203430581568769,0.0,0.7527898272837308,0.19659385831826193,0,0.04072535509377,0.6539396672514538,57,3
11672,0.8561270335775188,0.0009318479707341289,0.4813808175158578,0.09588258598622218,1,0.06676156301722641,0.760031687590205,70,3
11673,0.659339618938235,0.0,0.6966603810617649,0.4184702869006811,1,0.16963724822023873,0.45213571460124496,73,3
11674,0.6699471775529241,0.0,0.740603831646931,0.07722977582848634,0,0.047043397194115516,0.46030191582346547,24,3
11675,0.7013200426912282,0.0,0.8727979930626755,0.0760151566684034,0,0.0708651700094122,0.6232978596525873,72,3
11676,0.8527441766840794,5.421713540464484e-06,0.7507112114425782,0.005672984605352406,1,0.24855605721289137,0.27188748298963317,70,3
11677,0.8400507258806152,0.0,0.6171251941916591,0.04169242084904104,1,0.4329582686027803,0.7379900466059981,71,3
11678,0.7637958030414694,0.0,0.771747911345123,0.050715936456158746,1,0.2674114532164644,0.5084948029237784,58,3
11679,0.7489941516241,0.06387460834452795,0.24987460834452796,0.8608498572748663,0,0.10444457979950121,0.2833892292842779,61,3
11680,0.6656772428315388,0.0,0.66071053481824,0.2389302687084583,1,0.2362244447004422,0.4000658022273601,73,3
11681,0.9367151739808292,1.9058188696132487e-07,0.5295828638726856,0.12622877386654086,1,0.3531347388206621,0.6063753640807796,63,3
11682,0.6383649885889492,1.588421491788813e-06,0.819678169058862,0.12089174191087071,1,0.07494056882033123,0.5050037028348909,75,3
11683,0.7085565443173304,9.497055102072405e-05,0.5884823821833257,0.6782513567158823,0,0.3708030528350905,0.5130598364145023,76,3
11684,0.6927554981295144,1.3661816406956247e-05,0.7263002096084816,0.006771462064862515,0,0.03936891434799589,0.41256955427260594,68,3
11685,0.6642020439981936,2.5418310147788455e-06,0.5581067352775282,0.17216806955099226,0,0.03372955500338443,0.6014759474842069,59,3
11686,0.6257332976524378,0.0,0.8286713456552204,0.009672270201470944,1,0.267717638857624,0.7293683365452474,54,3
11687,0.763306195472264,0.0,0.7635166118166631,0.0166390900055687,0,0.0811532178905117,0.7978189155168136,70,3
11688,0.4489269681721308,0.0,0.22737543109059136,0.615670196496799,0,0.08730012937151779,0.3237359997831536,65,3
11689,0.47798584036019387,0.0,0.5396183669011906,0.11429995936944261,0,0.03905548516748499,0.366597195159077,41,3
11690,0.7015165424654117,7.076678194931076e-05,0.6225376202364225,0.5184738518067381,0,0.03405659023033208,0.5245749729145187,83,3
11691,0.8434152258456307,4.444192489397176e-06,0.7036394693296663,0.033567429124720584,1,0.289240093647706,0.6839588137957244,68,3
11692,0.7326912296012517,0.0,0.5769280394382883,0.26310966908461086,1,0.04910904691747526,0.33203736287449054,84,3
11693,0.8474403619751149,0.0,0.7683622823369906,0.09562967288956176,1,0.22386304820202263,0.6753041055409134,74,3
11694,0.71607323472618,0.0,0.6859755884246067,0.04740259350567086,1,0.04263173504801129,0.41507320651356294,50,3
11695,0.7020441663753548,6.0348055458451625e-05,0.5380313165739514,0.15482459784364955,0,0.05654677047831127,0.2418205260130084,54,3
11696,0.4848230339522319,0.0929682918440467,0.5946917036604796,0.4578100602652366,1,0.04939921475862358,0.34915022196287804,60,3
11697,0.5293736029801794,0.0,0.6031639298012815,0.0548963211655327,1,0.1822458947019223,0.3572596933773602,77,3
11698,0.6324492904677547,0.001725574198614354,0.311548903130536,0.824994580794872,1,0.12188389696791008,0.40226141883009525,69,3
11699,0.5426814927009153,5.821687138657225e-05,0.687692932390006,0.17886560520154984,0,0.06359558420606587,0.6562740291963391,69,3
11700,0.754261040658244,0.0,0.5303917123388895,0.256000302703047,1,0.21377132295827594,0.17239292315107752,58,3
11701,0.5366711431612707,3.9272205585338046e-05,0.9011437074993358,0.027883557158063538,0,0.06943643461834367,0.8825322347686644,60,3
11702,0.6648862163315723,1.6284971054394238e-05,0.7050829067638956,0.006659527464960189,0,0.055566342535009985,0.44873865569759624,75,3
11703,0.6387156702776715,1.774906751505031e-08,0.5459896607373699,0.08356405592851822,0,0.04069017770050138,0.1491550889394519,64,3
11704,0.7625550478790222,0.0,0.6483669772792295,0.31698165499745173,1,0.045010091467585195,0.42514220809342196,84,3
11705,0.7895936759795595,0.0,0.7091499291310388,0.06643770725723329,1,0.07841918514485907,0.6330972289607016,70,3
11706,0.8351545802500512,0.0,0.6118484331096512,0.11376909412681388,1,0.1659029732193707,0.6501030535000342,65,3
11707,0.6843009612505794,0.00024745285779835985,0.637325684753744,0.16514122996140132,0,0.05868048786212783,0.4039541085224639,69,3
11708,0.6438307330166259,0.017384633491687063,0.5123299938244583,0.24349219904987762,0,0.04150032294543014,0.4232714185271327,63,3
11709,0.7392796956558048,8.708624701848182e-06,0.6768633775190006,0.10124352165511308,1,0.08699068689296409,0.36055324306253106,53,3
11710,0.7214396297083084,0.3293518427259405,0.6743865751317144,0.004629756708700054,0,0.03538148463957112,0.666193287565857,60,3
11711,0.6797102818115067,8.303941484061618e-05,0.6381271597356655,0.5092555476209252,0,0.03483271905019089,0.5764449052436118,83,3
11712,0.7572869394901098,0.0,0.7063190640114282,0.03246028058870316,1,0.07521713802391161,0.7327532161615381,67,3
11713,0.7342387627489562,0.0,0.6166512164076721,0.07068784606349213,1,0.165,0.4713654019953287,70,3
11714,0.590096236294644,0.18432360068028955,0.7958465709800101,0.03442678144706818,0,0.03918647201360579,0.5803416820620636,67,3
11715,0.6701106167888283,0.0,0.6991154027797077,0.015861446577235854,0,0.04656213009957235,0.38965190430093843,76,3
11716,0.7222486533777526,0.0,0.638818210730393,0.053256754983342786,1,0.39641364711174204,0.434367275543315,63,3
11717,0.5211030960062102,0.0,0.5661566280971124,0.3289835435551699,0,0.0389045401158896,0.39705932103371555,67,3
11718,0.6915439569451678,7.231994953161781e-05,0.7706208884334012,0.4669011037075619,1,0.10111811549611734,0.7933515462143099,42,3
11719,0.7809999999999999,0.0,0.67,0.0103,0,0.0452,0.595,64,3
11720,0.7201839655525729,6.245741629605997e-08,0.6498805358815122,0.17018192153478384,1,0.10200272535705217,0.790815353108164,72,3
11721,0.6793058300269813,2.555530820861355e-05,0.7441106164172271,0.11879311726121736,0,0.11798263070869874,0.4996832707756406,17,3
11722,0.37862828578023433,0.0019963619463074216,0.2835966148279807,0.9173467112941007,0,0.030540428262374915,0.2992342609899932,61,3
11723,0.7316591465898467,0.0,0.5551451063228166,0.2570472327791482,1,0.04826486504167026,0.2742849645590611,58,3
11724,0.6795489631235838,0.0,0.6908303987379791,0.05337741258136556,0,0.03544360260304115,0.7649515882468151,61,3
11725,0.7197823472286733,9.174016548817903e-07,0.8741129715268787,0.6584065343197164,0,0.10672245600172289,0.8098315993921167,61,3
11726,0.9521603002855914,9.695241778881532e-06,0.6029580481436554,0.05370500936753418,1,0.2252404504283872,0.49260487964086147,72,3
11727,0.572518998352405,0.0,0.6927187040088139,0.00661892011598266,0,0.056272164744472525,0.3943823688709717,16,3
11728,0.602061111492169,0.0,0.7617570099413424,0.17919733842828317,1,0.08581089151257539,0.4896786505616729,75,3
11729,0.6590777651092901,0.0023013418657772755,0.108922519723208,0.8819777813973456,0,0.04529476275794577,0.34596191096687834,61,3
11730,0.622472462472147,0.0,0.652711186422082,0.12396879733928759,0,0.04229265404423084,0.3674641272758584,50,3
11731,0.6293203031557151,0.0,0.9389060979728122,0.042490659143151546,1,0.060614649295735644,0.34324483611287265,69,3
11732,0.6647153333417328,0.0,0.7494737868722334,0.06896248689617218,1,0.07172708579358211,0.5443703497293922,74,3
11733,0.41684670907736787,4.6452445617195056e-06,0.3759826954223463,0.5332727894487073,0,0.02856926013959854,0.20103379239655705,75,3
11734,0.8262435380649854,0.018557022923357272,0.46847275951915973,0.20814328286900852,1,0.18618336937927962,0.5292149048433632,67,3
11735,0.7037234514895072,0.00665243340951885,0.6766805930801592,0.34848739338375645,1,0.03808221530184795,0.4563807422367425,64,3
11736,0.6151355714837944,0.002824564316086935,0.693289455107725,0.6241835190738774,1,0.028059633757197274,0.46785527244613745,64,3
11737,0.41797401245273613,1.429211181198633e-06,0.7588758367106664,0.036726184599361486,0,0.04071199632304662,0.37205709439174034,57,3
11738,0.844066399634857,0.0,0.6388543426466399,0.27265197991713097,0,0.12398629822970353,0.7301001267564416,86,3
11739,0.565782549710774,0.004731308106729948,0.6391053667622157,0.0874232173974814,1,0.04994959632915032,0.44951845447913524,60,3
11740,0.685352009440408,5.898995012485848e-07,0.7045512565017028,0.07337711095493797,0,0.03664645723189552,0.6038484925187287,64,3
11741,0.5919955812574274,0.0,0.7763284067776528,0.1641777236281248,0,0.029225811365933302,0.38732744167656985,64,3
11742,0.8333006941122378,0.0,0.5557457069499047,0.012989430066487218,1,0.34522567271612664,0.43828924597865043,71,3
11743,0.8332534446709903,0.0,0.6639534794459825,0.042983725482548946,1,0.1839862213160391,0.6686862560910313,69,3
11744,0.8344947237153859,0.0,0.6565685916999843,0.22502307173971936,1,0.12941600152853833,0.7709217191042661,67,3
11745,0.6574307266573766,0.0,0.6549099086239226,0.053931582631273796,1,0.08296761918170471,0.4033895257146464,72,3
11746,0.6262451812417444,0.0,0.6309781745147854,0.026663490622331754,0,0.0446544273919319,0.4518267006726959,68,3
11747,0.35999619522974746,0.0,0.49765869918228645,0.6360992346871208,0,0.029033221406590412,0.1701893826224321,52,3
11748,0.5631042935327939,8.325787628251391e-07,0.36159083181306784,0.7956257852253888,0,0.13639146239624148,0.35814727691798376,77,3
11749,0.5621057384796957,9.137797687088911e-05,0.5096797578642684,0.2421631372697141,1,0.12399093390312804,0.5557734140452439,78,3
11750,0.7398213909154538,0.0,0.635364918093418,0.1556517825762878,1,0.2875033752795175,0.28860262993246133,71,3
11751,0.8497682579855225,1.0135872632574004e-05,0.7326698407907175,0.005642983986195451,1,0.1603301592092825,0.20403174898019993,70,3
11752,0.8107149905520283,4.1250536411747086e-06,0.7759145200831159,0.03433834834536975,1,0.11324516667490135,0.5578105673723824,54,3
11753,0.7410211514371219,0.02140330496637009,0.7037248914124763,0.007943020025749762,1,0.1766296399929584,0.34878288298338844,75,3
11754,0.7888548903795479,0.0,0.6177061421414423,0.21113500234919264,1,0.08291507696923575,0.4614284559168999,50,3
11755,0.7611266741100129,2.2971679692522555e-05,0.5551721191544371,0.12772066388302403,0,0.05537883649675547,0.45715686034591213,75,3
11756,0.6777489357310933,0.0,0.7659075850436414,0.06409821829108286,1,0.055066314421035364,0.25119649921062703,76,3
11757,0.794116937188942,0.0,0.700138065321189,0.0791035547714159,1,0.4052873115596036,0.7579131356770853,71,3
11758,0.5104126157269067,1.1188693412440658e-06,0.25798182869856534,0.8949483924968705,1,0.03992851723187348,0.29725375515053276,61,3
11759,0.7926625610528001,0.0,0.5627834894058322,0.11327118284191992,1,0.1414664595562017,0.6819044177588645,69,3
11760,0.6739902464101334,3.9998489041289004e-07,0.6921084430000928,0.005173846195471849,1,0.03747028053144637,0.10741643541824261,69,3
